"","date","station","mean_airtemp","daily_precip","mean_windspeed"
"8439",2011-07-09,"Toolik Field Station",10.1,0,4
"8440",2011-07-10,"Toolik Field Station",9.2,0,3.3
"8441",2011-07-11,"Toolik Field Station",10.8,0,3.2
"8442",2011-07-12,"Toolik Field Station",14.1,1,2.6
"8443",2011-07-13,"Toolik Field Station",8.5,0.4,2.9
"8444",2011-07-14,"Toolik Field Station",9.7,8.1,3.3
"8445",2011-07-15,"Toolik Field Station",12.8,3.5,3
"8446",2011-07-16,"Toolik Field Station",11.7,0,2.9
"8447",2011-07-17,"Toolik Field Station",9.8,3.2,2.7
"8448",2011-07-18,"Toolik Field Station",11.1,0,3.1
"8449",2011-07-19,"Toolik Field Station",12.3,3.8,2.6
"8450",2011-07-20,"Toolik Field Station",13.3,0,2.7
"8451",2011-07-21,"Toolik Field Station",10.8,0,3.6
"8452",2011-07-22,"Toolik Field Station",10.6,3.8,2.3
"8453",2011-07-23,"Toolik Field Station",13,1.8,2.2
"8454",2011-07-24,"Toolik Field Station",12,1.9,2.5
"8455",2011-07-25,"Toolik Field Station",7.3,0.3,3.8
"8456",2011-07-26,"Toolik Field Station",9.8,0,2.8
"8457",2011-07-27,"Toolik Field Station",11.8,0,2.3
"8458",2011-07-28,"Toolik Field Station",13.9,0,2.6
"8459",2011-07-29,"Toolik Field Station",11.7,0,2.9
"8460",2011-07-30,"Toolik Field Station",6.8,6.7,4.3
"8461",2011-07-31,"Toolik Field Station",8.6,2.8,3.2
"8462",2011-08-01,"Toolik Field Station",10.8,3.8,1.9
"8463",2011-08-02,"Toolik Field Station",10.2,0,2.1
"8464",2011-08-03,"Toolik Field Station",11.5,2.5,2.7
"8465",2011-08-04,"Toolik Field Station",13.7,0,2.9
"8466",2011-08-05,"Toolik Field Station",11,0.2,4.3
"8467",2011-08-06,"Toolik Field Station",8,0,4.1
"8468",2011-08-07,"Toolik Field Station",7.4,0,2
"8469",2011-08-08,"Toolik Field Station",7.6,3.1,2
"8470",2011-08-09,"Toolik Field Station",8.5,0.5,2.7
"8471",2011-08-10,"Toolik Field Station",5.9,0,2.7
"8472",2011-08-11,"Toolik Field Station",9.6,0,2.3
"8473",2011-08-12,"Toolik Field Station",11.5,0,2.4
"8474",2011-08-13,"Toolik Field Station",9.9,0,4.5
"8475",2011-08-14,"Toolik Field Station",5.6,0.1,3.7
"8476",2011-08-15,"Toolik Field Station",3.7,1.4,4.1
"8477",2011-08-16,"Toolik Field Station",1.9,0.2,3.1
"8478",2011-08-17,"Toolik Field Station",2.9,0,2.6
"8479",2011-08-18,"Toolik Field Station",5.5,0,2.1
"8480",2011-08-19,"Toolik Field Station",7.8,0,2.6
"8481",2011-08-20,"Toolik Field Station",6.3,0,3.1
"8482",2011-08-21,"Toolik Field Station",3.5,0,3.6
"8483",2011-08-22,"Toolik Field Station",6,0.2,3.2
"8484",2011-08-23,"Toolik Field Station",4.1,0,3.2
"8485",2011-08-24,"Toolik Field Station",7.3,0,2.8
"8486",2011-08-25,"Toolik Field Station",9.6,0,1.8
"8487",2011-08-26,"Toolik Field Station",9.3,0,2.5
"8488",2011-08-27,"Toolik Field Station",10.1,0,2.6
"8489",2011-08-28,"Toolik Field Station",10.5,0,2.9
"8490",2011-08-29,"Toolik Field Station",9.5,0,3.3
"8491",2011-08-30,"Toolik Field Station",11.4,0,2
"8492",2011-08-31,"Toolik Field Station",7.8,0,3.3
"8493",2011-09-01,"Toolik Field Station",7.2,9.7,2.3
"8494",2011-09-02,"Toolik Field Station",7.1,0.2,1.9
"8495",2011-09-03,"Toolik Field Station",4.1,3.6,2.3
"8496",2011-09-04,"Toolik Field Station",3.5,0.1,2.2
"8497",2011-09-05,"Toolik Field Station",1.9,0.3,3.3
"8498",2011-09-06,"Toolik Field Station",-0.5,0.4,3.3
"8499",2011-09-07,"Toolik Field Station",-0.1,3.8,1.7
"8500",2011-09-08,"Toolik Field Station",0,5.3,2.9
"8501",2011-09-09,"Toolik Field Station",-1.8,5.3,3.2
"8502",2011-09-10,"Toolik Field Station",3.4,3.2,1.8
"8503",2011-09-11,"Toolik Field Station",7.3,0,4.5
"8504",2011-09-12,"Toolik Field Station",5.6,0,4.1
"8505",2011-09-13,"Toolik Field Station",5.4,0,3.5
"8506",2011-09-14,"Toolik Field Station",7.1,0,2.7
"8507",2011-09-15,"Toolik Field Station",2,0,2.7
"8508",2011-09-16,"Toolik Field Station",0.2,0.2,2.3
"8509",2011-09-17,"Toolik Field Station",-0.5,1,1.8
"8510",2011-09-18,"Toolik Field Station",-0.4,0,1.8
"8511",2011-09-19,"Toolik Field Station",-0.5,0.2,1.3
"8512",2011-09-20,"Toolik Field Station",-1.8,0,1.8
"8513",2011-09-21,"Toolik Field Station",-1.9,2.5,1.7
"8514",2011-09-22,"Toolik Field Station",-0.8,0,1.4
"8515",2011-09-23,"Toolik Field Station",-2.5,0.2,2.7
"8516",2011-09-24,"Toolik Field Station",-3.3,0.1,3.2
"8517",2011-09-25,"Toolik Field Station",-6,0,2.2
"8518",2011-09-26,"Toolik Field Station",-8.2,0,1.1
"8519",2011-09-27,"Toolik Field Station",-6.8,0,1.2
"8520",2011-09-28,"Toolik Field Station",-5.2,0.4,0.4
"8521",2011-09-29,"Toolik Field Station",-2.6,0,0.7
"8522",2011-09-30,"Toolik Field Station",-6,0,1.2
"8523",2011-10-01,"Toolik Field Station",-8.3,1.7,2.5
"8524",2011-10-02,"Toolik Field Station",-5.7,0,1.9
"8525",2011-10-03,"Toolik Field Station",0.9,0,2.2
"8526",2011-10-04,"Toolik Field Station",-2.1,0,2.7
"8527",2011-10-05,"Toolik Field Station",-5.2,0.4,2
"8528",2011-10-06,"Toolik Field Station",-7.3,0.1,1.3
"8529",2011-10-07,"Toolik Field Station",-7,0,1.2
"8530",2011-10-08,"Toolik Field Station",-5.9,0.3,1.6
"8531",2011-10-09,"Toolik Field Station",-6.3,0.3,0.9
"8532",2011-10-10,"Toolik Field Station",-8.8,0,0.6
"8533",2011-10-11,"Toolik Field Station",-11.4,0,1.1
"8534",2011-10-12,"Toolik Field Station",-9.9,0,2
"8535",2011-10-13,"Toolik Field Station",-3.7,2.5,2.7
"8536",2011-10-14,"Toolik Field Station",-5.4,0,5.4
"8537",2011-10-15,"Toolik Field Station",-4,2.5,2.5
"8538",2011-10-16,"Toolik Field Station",-3.5,0,0.9
"8539",2011-10-17,"Toolik Field Station",-6,0,1.2
"8540",2011-10-18,"Toolik Field Station",-8,0,1.3
"8541",2011-10-19,"Toolik Field Station",-8.9,0,1.4
"8542",2011-10-20,"Toolik Field Station",-11.6,0,0.9
"8543",2011-10-21,"Toolik Field Station",-17.2,0,1.2
"8544",2011-10-22,"Toolik Field Station",-15.9,0,1.5
"8545",2011-10-23,"Toolik Field Station",-15.9,0,1.2
"8546",2011-10-24,"Toolik Field Station",-17.9,0,1.5
"8547",2011-10-25,"Toolik Field Station",-13.2,0,0.7
"8548",2011-10-26,"Toolik Field Station",-12.1,2.5,1
"8549",2011-10-27,"Toolik Field Station",-16,0,0.4
"8550",2011-10-28,"Toolik Field Station",-16.3,0,1.6
"8551",2011-10-29,"Toolik Field Station",-16.7,0,0.4
"8552",2011-10-30,"Toolik Field Station",-16.7,2.5,1.1
"8553",2011-10-31,"Toolik Field Station",-13.4,0,0.6
"8554",2011-11-01,"Toolik Field Station",-11.6,5.1,3.2
"8555",2011-11-02,"Toolik Field Station",-10.5,0,5
"8556",2011-11-03,"Toolik Field Station",-14,0,3.5
"8557",2011-11-04,"Toolik Field Station",-17,2.5,1.5
"8558",2011-11-05,"Toolik Field Station",-21.4,0,1.6
"8559",2011-11-06,"Toolik Field Station",-16.9,2.5,3.1
"8560",2011-11-07,"Toolik Field Station",-19.2,0,3.4
"8561",2011-11-08,"Toolik Field Station",-20.3,0,1.9
"8562",2011-11-09,"Toolik Field Station",-10.6,2.5,3.5
"8563",2011-11-10,"Toolik Field Station",-7.1,2.5,8.8
"8564",2011-11-11,"Toolik Field Station",-13.4,0,4.4
"8565",2011-11-12,"Toolik Field Station",-27.5,0,2.4
"8566",2011-11-13,"Toolik Field Station",-29.9,0,0.7
"8567",2011-11-14,"Toolik Field Station",-26.6,0,1.2
"8568",2011-11-15,"Toolik Field Station",-22.7,0,3.1
"8569",2011-11-16,"Toolik Field Station",-24.3,0,4.3
"8570",2011-11-17,"Toolik Field Station",-21.6,0,3.3
"8571",2011-11-18,"Toolik Field Station",-26.5,0,3.6
"8572",2011-11-19,"Toolik Field Station",-26.5,0,3.5
"8573",2011-11-20,"Toolik Field Station",-24.4,0,3.9
"8574",2011-11-21,"Toolik Field Station",-32.5,0,2.5
"8575",2011-11-22,"Toolik Field Station",-36.2,0,1.4
"8576",2011-11-23,"Toolik Field Station",-37,0,1.8
"8577",2011-11-24,"Toolik Field Station",-35.7,0,1
"8578",2011-11-25,"Toolik Field Station",-32.2,0,1.2
"8579",2011-11-26,"Toolik Field Station",-33.1,0,0.7
"8580",2011-11-27,"Toolik Field Station",-34.8,0,1.1
"8581",2011-11-28,"Toolik Field Station",-36.2,0,0.2
"8582",2011-11-29,"Toolik Field Station",-25.7,2.5,0.2
"8583",2011-11-30,"Toolik Field Station",-22.4,0,0.4
"8584",2011-12-01,"Toolik Field Station",-25.4,0,0.3
"8585",2011-12-02,"Toolik Field Station",-21.1,0,0.6
"8586",2011-12-03,"Toolik Field Station",-22.3,0,0.7
"8587",2011-12-04,"Toolik Field Station",-3.5,0,1.8
"8588",2011-12-05,"Toolik Field Station",-14.1,0,8.1
"8589",2011-12-06,"Toolik Field Station",-24.9,0,6.7
"8590",2011-12-07,"Toolik Field Station",-11,5.1,3.6
"8591",2011-12-08,"Toolik Field Station",-4.8,0,6
"8592",2011-12-09,"Toolik Field Station",-4.6,0,6.5
"8593",2011-12-10,"Toolik Field Station",-9.2,0,5
"8594",2011-12-11,"Toolik Field Station",-7.1,0,4.5
"8595",2011-12-12,"Toolik Field Station",-13.7,2.5,5.7
"8596",2011-12-13,"Toolik Field Station",-18.4,0,1.3
"8597",2011-12-14,"Toolik Field Station",-23.5,0,0.4
"8598",2011-12-15,"Toolik Field Station",-30.2,0,0.2
"8599",2011-12-16,"Toolik Field Station",-31.6,0,0.1
"8600",2011-12-17,"Toolik Field Station",-17.7,0,0.3
"8601",2011-12-18,"Toolik Field Station",-16.1,0,1.5
"8602",2011-12-19,"Toolik Field Station",-26.1,5.1,3.1
"8603",2011-12-20,"Toolik Field Station",-15,0,0.9
"8604",2011-12-21,"Toolik Field Station",-24.5,0,3.1
"8605",2011-12-22,"Toolik Field Station",-32.1,0,1
"8606",2011-12-23,"Toolik Field Station",-31.8,0,0.8
"8607",2011-12-24,"Toolik Field Station",-32.5,0,0.6
"8608",2011-12-25,"Toolik Field Station",-39.6,0,0.5
"8609",2011-12-26,"Toolik Field Station",-38,0,0.8
"8610",2011-12-27,"Toolik Field Station",-35.8,0,0.5
"8611",2011-12-28,"Toolik Field Station",-34,0,0
"8612",2011-12-29,"Toolik Field Station",-32,0,0.2
"8613",2011-12-30,"Toolik Field Station",-31.7,0,0.3
"8614",2011-12-31,"Toolik Field Station",-33.6,2.5,0.8
"8615",2012-01-01,"Toolik Field Station",-34.5,0,0.9
"8616",2012-01-02,"Toolik Field Station",-30.6,0,0.5
"8617",2012-01-03,"Toolik Field Station",-32.7,0,0.5
"8618",2012-01-04,"Toolik Field Station",-33.5,2.5,0.1
"8619",2012-01-05,"Toolik Field Station",-27,0,1
"8620",2012-01-06,"Toolik Field Station",-24.3,0,0.8
"8621",2012-01-07,"Toolik Field Station",-35.5,0,1.7
"8622",2012-01-08,"Toolik Field Station",-31.8,0,1.6
"8623",2012-01-09,"Toolik Field Station",-28.1,2.5,3.4
"8624",2012-01-10,"Toolik Field Station",-19,0,3.5
"8625",2012-01-11,"Toolik Field Station",-25,0,1.8
"8626",2012-01-12,"Toolik Field Station",-31,0,1
"8627",2012-01-13,"Toolik Field Station",-30.7,0,3.4
"8628",2012-01-14,"Toolik Field Station",-25.4,0,3.7
"8629",2012-01-15,"Toolik Field Station",-25.1,0,4
"8630",2012-01-16,"Toolik Field Station",-23.9,0,1.9
"8631",2012-01-17,"Toolik Field Station",-23.5,0,2.2
"8632",2012-01-18,"Toolik Field Station",-18.1,2.5,5.1
"8633",2012-01-19,"Toolik Field Station",-20,0,2.2
"8634",2012-01-20,"Toolik Field Station",-18.8,0,2.7
"8635",2012-01-21,"Toolik Field Station",-29.6,0,3.8
"8636",2012-01-22,"Toolik Field Station",-44.2,0,1.8
"8637",2012-01-23,"Toolik Field Station",-45.4,0,1.6
"8638",2012-01-24,"Toolik Field Station",-46.2,0,1.4
"8639",2012-01-25,"Toolik Field Station",-43.5,0,2.4
"8640",2012-01-26,"Toolik Field Station",-40.3,0,1.3
"8641",2012-01-27,"Toolik Field Station",-39.4,0,2.9
"8642",2012-01-28,"Toolik Field Station",-35.4,0,4.7
"8643",2012-01-29,"Toolik Field Station",-31.8,0,1.9
"8644",2012-01-30,"Toolik Field Station",-37.2,0,2.2
"8645",2012-01-31,"Toolik Field Station",-38.3,0,2.5
"8646",2012-02-01,"Toolik Field Station",-42.5,0,1.1
"8647",2012-02-02,"Toolik Field Station",-35,2.5,1.2
"8648",2012-02-03,"Toolik Field Station",-25,0,2.8
"8649",2012-02-04,"Toolik Field Station",-15.9,5.1,7.6
"8650",2012-02-05,"Toolik Field Station",-3.9,5.1,7.4
"8651",2012-02-06,"Toolik Field Station",-2.6,0,4.8
"8652",2012-02-07,"Toolik Field Station",-3.6,0,5.3
"8653",2012-02-08,"Toolik Field Station",-5.3,0,5.4
"8654",2012-02-09,"Toolik Field Station",-1.4,0.3,6.5
"8655",2012-02-10,"Toolik Field Station",-7.9,1.1,2.1
"8656",2012-02-11,"Toolik Field Station",-10,0,1.4
"8657",2012-02-12,"Toolik Field Station",-15.1,0,0.7
"8658",2012-02-13,"Toolik Field Station",-11.1,0.1,1.9
"8659",2012-02-14,"Toolik Field Station",-8.7,0,2.2
"8660",2012-02-15,"Toolik Field Station",-15.8,0,2.2
"8661",2012-02-16,"Toolik Field Station",-15.9,0,1.4
"8662",2012-02-17,"Toolik Field Station",-11.9,0,2.4
"8663",2012-02-18,"Toolik Field Station",-12.8,0,4.2
"8664",2012-02-19,"Toolik Field Station",-14.1,0,3.8
"8665",2012-02-20,"Toolik Field Station",-23.4,0,1.1
"8666",2012-02-21,"Toolik Field Station",-32.2,0,0.4
"8667",2012-02-22,"Toolik Field Station",-28.5,0,0.7
"8668",2012-02-23,"Toolik Field Station",-26.4,0.1,0.6
"8669",2012-02-24,"Toolik Field Station",-29.3,0,0.5
"8670",2012-02-25,"Toolik Field Station",-31.6,0,2.8
"8671",2012-02-26,"Toolik Field Station",-32.9,0,2.1
"8672",2012-02-27,"Toolik Field Station",-36.8,0,1.6
"8673",2012-02-28,"Toolik Field Station",-38,0,1.7
"8674",2012-02-29,"Toolik Field Station",-38.2,0,2.6
"8675",2012-03-01,"Toolik Field Station",-39.7,0,0.6
"8676",2012-03-02,"Toolik Field Station",-41.1,0,0.5
"8677",2012-03-03,"Toolik Field Station",-35.1,0,1.2
"8678",2012-03-04,"Toolik Field Station",-32.2,0,1.8
"8679",2012-03-05,"Toolik Field Station",-24.3,0,5.6
"8680",2012-03-06,"Toolik Field Station",-22.3,0,2.8
"8681",2012-03-07,"Toolik Field Station",-26,0,3.6
"8682",2012-03-08,"Toolik Field Station",-28.8,0,2.2
"8683",2012-03-09,"Toolik Field Station",-33.2,0,1.4
"8684",2012-03-10,"Toolik Field Station",-33.4,0,1.5
"8685",2012-03-11,"Toolik Field Station",-27.3,0,2.1
"8686",2012-03-12,"Toolik Field Station",-26.6,0,2.1
"8687",2012-03-13,"Toolik Field Station",-32.5,0,1.5
"8688",2012-03-14,"Toolik Field Station",-35.9,0,0.3
"8689",2012-03-15,"Toolik Field Station",-38.1,0,0.4
"8690",2012-03-16,"Toolik Field Station",-40.1,0,0.7
"8691",2012-03-17,"Toolik Field Station",-38.8,0,0.6
"8692",2012-03-18,"Toolik Field Station",-37,0,0.7
"8693",2012-03-19,"Toolik Field Station",-38,0,0.9
"8694",2012-03-20,"Toolik Field Station",-36.3,0,0.6
"8695",2012-03-21,"Toolik Field Station",-33.1,0,0.6
"8696",2012-03-22,"Toolik Field Station",-32.4,2.5,0.4
"8697",2012-03-23,"Toolik Field Station",-22.9,0,2.3
"8698",2012-03-24,"Toolik Field Station",-16.7,0,0.9
"8699",2012-03-25,"Toolik Field Station",-24.9,0,1.7
"8700",2012-03-26,"Toolik Field Station",-32.2,0,0.5
"8701",2012-03-27,"Toolik Field Station",-31,0,0.6
"8702",2012-03-28,"Toolik Field Station",-25.2,0,0.5
"8703",2012-03-29,"Toolik Field Station",-29.2,0,0.4
"8704",2012-03-30,"Toolik Field Station",-30.4,0,0.6
"8705",2012-03-31,"Toolik Field Station",-30.9,0,0.5
"8706",2012-04-01,"Toolik Field Station",-31.8,0,0.6
"8707",2012-04-02,"Toolik Field Station",-30.7,0,0.6
"8708",2012-04-03,"Toolik Field Station",-25.3,2.5,0.3
"8709",2012-04-04,"Toolik Field Station",-16.1,0,2
"8710",2012-04-05,"Toolik Field Station",-5.1,0,5.7
"8711",2012-04-06,"Toolik Field Station",-4.3,0.2,3.8
"8712",2012-04-07,"Toolik Field Station",-14.9,0,1.5
"8713",2012-04-08,"Toolik Field Station",-11.9,0,1.5
"8714",2012-04-09,"Toolik Field Station",-9.4,0,2.6
"8715",2012-04-10,"Toolik Field Station",-9,0,2.3
"8716",2012-04-11,"Toolik Field Station",-11.4,0,1.8
"8717",2012-04-12,"Toolik Field Station",-12,0,1.2
"8718",2012-04-13,"Toolik Field Station",-6.6,0.1,4.3
"8719",2012-04-14,"Toolik Field Station",-1.3,0,4.7
"8720",2012-04-15,"Toolik Field Station",-4.1,0,1.6
"8721",2012-04-16,"Toolik Field Station",-2.7,0,1.6
"8722",2012-04-17,"Toolik Field Station",-0.7,0,2.4
"8723",2012-04-18,"Toolik Field Station",-7.9,0,1.7
"8724",2012-04-19,"Toolik Field Station",-13.4,0,0.8
"8725",2012-04-20,"Toolik Field Station",-14.9,0,0.4
"8726",2012-04-21,"Toolik Field Station",-6.6,0,1
"8727",2012-04-22,"Toolik Field Station",-3.1,0,1.9
"8728",2012-04-23,"Toolik Field Station",-4.2,0,1.4
"8729",2012-04-24,"Toolik Field Station",-3.1,0,1.3
"8730",2012-04-25,"Toolik Field Station",-5.2,0,2
"8731",2012-04-26,"Toolik Field Station",-7.3,0.6,1.1
"8732",2012-04-27,"Toolik Field Station",-8.7,0,1.8
"8733",2012-04-28,"Toolik Field Station",-2.9,0,3
"8734",2012-04-29,"Toolik Field Station",-11.2,0.3,3.1
"8735",2012-04-30,"Toolik Field Station",-16.1,1.4,2.1
"8736",2012-05-01,"Toolik Field Station",-17.2,0.4,2.4
"8737",2012-05-02,"Toolik Field Station",-17.4,0.2,1.1
"8738",2012-05-03,"Toolik Field Station",-14.2,0,1.7
"8739",2012-05-04,"Toolik Field Station",-16.9,0,1.5
"8740",2012-05-05,"Toolik Field Station",-17.9,0,1.7
"8741",2012-05-06,"Toolik Field Station",-18.3,0,1.2
"8742",2012-05-07,"Toolik Field Station",-15.1,0,1.1
"8743",2012-05-08,"Toolik Field Station",-12.9,0,1.3
"8744",2012-05-09,"Toolik Field Station",-2.1,0,1.4
"8745",2012-05-10,"Toolik Field Station",0.3,0,3.9
"8746",2012-05-11,"Toolik Field Station",2.8,0,4
"8747",2012-05-12,"Toolik Field Station",4.4,0,2.4
"8748",2012-05-13,"Toolik Field Station",-3.9,0,2.4
"8749",2012-05-14,"Toolik Field Station",-1.7,0.4,0.9
"8750",2012-05-15,"Toolik Field Station",0.8,0.3,1
"8751",2012-05-16,"Toolik Field Station",2.8,0,2.1
"8752",2012-05-17,"Toolik Field Station",4.5,0,3.1
"8753",2012-05-18,"Toolik Field Station",6.3,0,2.8
"8754",2012-05-19,"Toolik Field Station",6.4,0,3.2
"8755",2012-05-20,"Toolik Field Station",7.6,0,2.7
"8756",2012-05-21,"Toolik Field Station",6.4,0,3.2
"8757",2012-05-22,"Toolik Field Station",6.1,0,3
"8758",2012-05-23,"Toolik Field Station",9.5,0,2.2
"8759",2012-05-24,"Toolik Field Station",1.9,0.1,2.1
"8760",2012-05-25,"Toolik Field Station",-1.1,0.6,3.2
"8761",2012-05-26,"Toolik Field Station",-3.9,4.9,3.4
"8762",2012-05-27,"Toolik Field Station",-3.9,0.9,2.6
"8763",2012-05-28,"Toolik Field Station",2.9,0,2.5
"8764",2012-05-29,"Toolik Field Station",1.7,0.9,2.8
"8765",2012-05-30,"Toolik Field Station",8.3,0,3
"8766",2012-05-31,"Toolik Field Station",8.6,0.1,3.1
"8767",2012-06-01,"Toolik Field Station",2.7,0,2.2
"8768",2012-06-02,"Toolik Field Station",4.5,0,2.2
"8769",2012-06-03,"Toolik Field Station",8.4,1,2.4
"8770",2012-06-04,"Toolik Field Station",11.5,0,3.3
"8771",2012-06-05,"Toolik Field Station",12.4,0,4.1
"8772",2012-06-06,"Toolik Field Station",8.6,0,3.3
"8773",2012-06-07,"Toolik Field Station",7.5,0,3.1
"8774",2012-06-08,"Toolik Field Station",6.3,0,2.6
"8775",2012-06-09,"Toolik Field Station",16.2,0.3,3.5
"8776",2012-06-10,"Toolik Field Station",15.8,1.7,3.2
"8777",2012-06-11,"Toolik Field Station",6,10.7,2.2
"8778",2012-06-12,"Toolik Field Station",-0.2,0.6,3
"8779",2012-06-13,"Toolik Field Station",7.2,0,2.7
"8780",2012-06-14,"Toolik Field Station",11.6,0,3
"8781",2012-06-15,"Toolik Field Station",13.3,0,3.2
"8782",2012-06-16,"Toolik Field Station",13.9,0.2,2.5
"8783",2012-06-17,"Toolik Field Station",6.4,0.6,3
"8784",2012-06-18,"Toolik Field Station",12.2,0,2.7
"8785",2012-06-19,"Toolik Field Station",15.3,0,3.5
"8786",2012-06-20,"Toolik Field Station",14.9,0,2.6
"8787",2012-06-21,"Toolik Field Station",13.5,0,3.4
"8788",2012-06-22,"Toolik Field Station",12.5,0,3.1
"8789",2012-06-23,"Toolik Field Station",14.1,0,3.9
"8790",2012-06-24,"Toolik Field Station",16.2,1.6,3.3
"8791",2012-06-25,"Toolik Field Station",11.3,1.5,2.6
"8792",2012-06-26,"Toolik Field Station",9.8,0,2.5
"8793",2012-06-27,"Toolik Field Station",10.5,0,3.3
"8794",2012-06-28,"Toolik Field Station",10,0.4,2.6
"8795",2012-06-29,"Toolik Field Station",12,7.3,2.6
"8796",2012-06-30,"Toolik Field Station",11.3,0,4
"8797",2012-07-01,"Toolik Field Station",10.4,0.3,2.2
"8798",2012-07-02,"Toolik Field Station",14.4,0,2.5
"8799",2012-07-03,"Toolik Field Station",15,0,3.5
"8800",2012-07-04,"Toolik Field Station",16.1,0,3.3
"8801",2012-07-05,"Toolik Field Station",13,2.9,3.5
"8802",2012-07-06,"Toolik Field Station",12.7,8.1,2
"8803",2012-07-07,"Toolik Field Station",12.6,2.7,3.3
"8804",2012-07-08,"Toolik Field Station",11.5,2,2.4
"8805",2012-07-09,"Toolik Field Station",12.6,0,3.3
"8806",2012-07-10,"Toolik Field Station",11,7.6,2.9
"8807",2012-07-11,"Toolik Field Station",13.6,0,2.2
"8808",2012-07-12,"Toolik Field Station",15.8,0.1,2.3
"8809",2012-07-13,"Toolik Field Station",14.3,6,2.2
"8810",2012-07-14,"Toolik Field Station",11,6.7,2.1
"8811",2012-07-15,"Toolik Field Station",11,1.9,2.4
"8812",2012-07-16,"Toolik Field Station",9.8,7.5,2.5
"8813",2012-07-17,"Toolik Field Station",7.6,10,3.1
"8814",2012-07-18,"Toolik Field Station",8.1,6.5,2.2
"8815",2012-07-19,"Toolik Field Station",9.4,1,2.2
"8816",2012-07-20,"Toolik Field Station",9.4,3.4,3.2
"8817",2012-07-21,"Toolik Field Station",6,0.4,3.1
"8818",2012-07-22,"Toolik Field Station",12.5,0,2.6
"8819",2012-07-23,"Toolik Field Station",14.6,2.6,2.6
"8820",2012-07-24,"Toolik Field Station",12.4,1.8,2.4
"8821",2012-07-25,"Toolik Field Station",13.3,0,2.3
"8822",2012-07-26,"Toolik Field Station",14.5,0,2.4
"8823",2012-07-27,"Toolik Field Station",15.2,0,3
"8824",2012-07-28,"Toolik Field Station",14.2,0,5.6
"8825",2012-07-29,"Toolik Field Station",17.1,0,4.8
"8826",2012-07-30,"Toolik Field Station",13.8,61.3,2.4
"8827",2012-07-31,"Toolik Field Station",9.6,4.1,3
"8828",2012-08-01,"Toolik Field Station",11.6,0,2.4
"8829",2012-08-02,"Toolik Field Station",10.7,11.9,2.2
"8830",2012-08-03,"Toolik Field Station",9.4,10.2,2.9
"8831",2012-08-04,"Toolik Field Station",8.7,3.2,1.8
"8832",2012-08-05,"Toolik Field Station",10,0,4.1
"8833",2012-08-06,"Toolik Field Station",6.4,12.2,3.2
"8834",2012-08-07,"Toolik Field Station",3.4,3.8,1.6
"8835",2012-08-08,"Toolik Field Station",6.3,0,2.5
"8836",2012-08-09,"Toolik Field Station",9.5,0,2.5
"8837",2012-08-10,"Toolik Field Station",7.9,1.2,2.1
"8838",2012-08-11,"Toolik Field Station",7.7,0,2
"8839",2012-08-12,"Toolik Field Station",8.6,0,2.4
"8840",2012-08-13,"Toolik Field Station",11.3,0,2.5
"8841",2012-08-14,"Toolik Field Station",13.2,0,3.7
"8842",2012-08-15,"Toolik Field Station",12.7,7.2,4
"8843",2012-08-16,"Toolik Field Station",12.9,0,5.8
"8844",2012-08-17,"Toolik Field Station",11.5,0,5.9
"8845",2012-08-18,"Toolik Field Station",11.9,0,5.4
"8846",2012-08-19,"Toolik Field Station",11.2,0,5.2
"8847",2012-08-20,"Toolik Field Station",11.9,0,4.6
"8848",2012-08-21,"Toolik Field Station",9.4,2,2.8
"8849",2012-08-22,"Toolik Field Station",11,0,3.5
"8850",2012-08-23,"Toolik Field Station",11.4,0,3.4
"8851",2012-08-24,"Toolik Field Station",10.6,0,5.2
"8852",2012-08-25,"Toolik Field Station",8.4,3,4.3
"8853",2012-08-26,"Toolik Field Station",7,0,2.3
"8854",2012-08-27,"Toolik Field Station",1.2,18.8,3.1
"8855",2012-08-28,"Toolik Field Station",3.4,0.2,2.6
"8856",2012-08-29,"Toolik Field Station",5.8,0,3
"8857",2012-08-30,"Toolik Field Station",8.3,2.7,3.6
"8858",2012-08-31,"Toolik Field Station",4,2.7,2.4
"8859",2012-09-01,"Toolik Field Station",2,4.5,2.2
